node,cell,output_net,is_primary_output,cload_fF,delay_rise_ns,delay_fall_ns,at_rise_ns,at_fall_ns,rt_rise_ns,rt_fall_ns,slack_rise_ns,slack_fall_ns,node_slack_ns
G1,NAND2_X1,N1,False,1.0,0.0405,0.037000000000000005,0.0405,0.037000000000000005,0.044000000000000046,0.007500000000000014,0.0035000000000000447,-0.02949999999999999,-0.02949999999999999
G2,INV_X1,N2,False,1.667,0.030003000000000002,0.0228355,0.06700300000000001,0.0633355,0.037503000000000015,0.06683550000000005,-0.02949999999999999,0.0035000000000000447,-0.02949999999999999
G3,NOR2_X1,N3,False,1.0,0.052,0.0375,0.11533550000000001,0.10450300000000001,0.11883550000000004,0.07500300000000001,0.003500000000000031,-0.0295,-0.0295
G4,INV_X1,N4,False,1.333,0.026997,0.020664500000000002,0.1315,0.136,0.10200000000000001,0.13950000000000004,-0.0295,0.003500000000000031,-0.0295
G5,AND2_X1,N5,False,1.0,0.058,0.0545,0.1895,0.1905,0.16,0.19400000000000003,-0.0295,0.003500000000000031,-0.0295
G6,BUF_X1,OUT,True,20.0,0.17,0.13599999999999998,0.35950000000000004,0.3265,0.33,0.33,-0.029500000000000026,0.003500000000000003,-0.029500000000000026
