method,role,heuristic,random_seed,maximum_iterations,total_iterations,accepted_iterations,sta_calls,elapsed_seconds,termination,timing_met,wns_ns,tns_ns,circuit_delay_ns,area,power_uW,cost
slack_weighted_capacitance,logical_effort_guided,slack_weighted_capacitance,,100,2,1,3,0.003944986034184694,no_feasible_change,True,0.012907000000000002,0,0.302093,24.200000000000003,1.643106,1.4119703275620759
random_greedy,greedy_baseline,random_greedy,0,100,3,1,2,0.0023456320050172508,no_feasible_change,True,0.012907000000000002,0,0.302093,24.200000000000003,1.643106,1.4119703275620759
