node,cell,output_net,is_primary_output,cload_fF,delay_rise_ns,delay_fall_ns,at_rise_ns,at_fall_ns,rt_rise_ns,rt_fall_ns,slack_rise_ns,slack_fall_ns,node_slack_ns
G1,NAND2_X1,N1,False,1.0,0.0405,0.037000000000000005,0.0405,0.037000000000000005,0.04733549999999999,0.030002999999999995,0.006835499999999987,-0.00699700000000001,-0.00699700000000001
G2,INV_X1,N2,False,1.333,0.026997,0.020664500000000002,0.063997,0.061164500000000004,0.056999999999999995,0.06799999999999999,-0.006997000000000003,0.006835499999999987,-0.006997000000000003
G3,AND2_X1,OUT,True,6.0,0.098,0.08700000000000001,0.161997,0.1481645,0.155,0.155,-0.006997000000000003,0.006835499999999994,-0.006997000000000003
